2017-01-03,0.9999999999999998
2017-01-04,1.0057891452852923
2017-01-05,1.0203535879857177
2017-01-06,1.0309679671822503
2017-01-09,1.0289078170319488
2017-01-10,1.0283668199803366
2017-01-11,1.031963600535335
2017-01-12,1.0396233214593642
2017-01-13,1.0411485480996348
2017-01-17,1.0375432347877585
2017-01-18,1.0379869983628678
2017-01-19,1.032620242605585
2017-01-20,1.0337383583581414
2017-01-23,1.034418320874907
2017-01-24,1.041568079225418
2017-01-25,1.0506733054415214
2017-01-26,1.0525217782699021
2017-01-27,1.052615495796172
2017-01-30,1.046118646196833
2017-01-31,1.0428319141392697
2017-02-01,1.0437708835019972
2017-02-02,1.0506070426952285
2017-02-03,1.036806323589811
2017-02-06,1.033153818501716
2017-02-07,1.0391035955415697
2017-02-08,1.048866172377519
2017-02-09,1.0529272368560372
2017-02-10,1.0578537927196896
2017-02-13,1.0643578132053468
2017-02-14,1.0659555140104238
2017-02-15,1.0707691365749035
2017-02-16,1.0699914590726665
2017-02-17,1.072085462779695
2017-02-21,1.0637490819284547
2017-02-22,1.0640162625042304
2017-02-23,1.0608297620929337
2017-02-24,1.0613287534928855
2017-02-27,1.0639240123788405
2017-02-28,1.0628270399570614
2017-03-01,1.0710247307448546
2017-03-02,1.0659612738455855
2017-03-03,1.06553513560633
2017-03-06,1.0607279621657602
2017-03-07,1.060688510935871
2017-03-08,1.0621929163650103
2017-03-09,1.0609292884961907
2017-03-10,1.0634399870421551
2017-03-13,1.0673729413753756
2017-03-14,1.0650959020810276
2017-03-15,1.0662670503438483
2017-03-16,1.0682421672094427
2017-03-17,1.0688484919085461
2017-03-20,1.0717669530218055
2017-03-21,1.0581397587343413
2017-03-22,1.062626512369926
2017-03-23,1.0622058752326131
2017-03-24,1.0609763164156638
2017-03-27,1.0608453602234287
2017-03-28,1.0696053218537582
2017-03-29,1.082038124989277
2017-03-30,1.083599130308269
2017-03-31,1.0875965631507118
2017-04-03,1.0829047838238903
2017-04-04,1.090724696929729
2017-04-05,1.091312272313068
2017-04-06,1.0857782978839077
2017-04-07,1.0830302011218538
2017-04-10,1.0922156075615852
2017-04-11,1.0878352534685343
2017-04-12,1.0810317726533254
2017-04-13,1.0716837655139486
2017-04-17,1.0864639020637643
2017-04-18,1.0882468386061097
2017-04-19,1.0861043627556084
2017-04-20,1.0944616415626238
2017-04-21,1.0924315924304042
2017-04-24,1.103092953238844
2017-04-25,1.104665942217732
2017-04-26,1.102192887523515
2017-04-27,1.1031946563197372
2017-04-28,1.1002240692362
2017-05-01,1.1105779092125156
2017-05-02,1.1119033889168795
2017-05-03,1.1090073326426857
2017-05-04,1.1091817483326525
2017-05-05,1.1112563540829277
2017-05-08,1.1217293174984337
2017-05-09,1.125143261899921
2017-05-10,1.124249107046602
2017-05-11,1.1240634044858953
2017-05-12,1.131232310783154
2017-05-15,1.132723261879219
2017-05-16,1.136013679432989
2017-05-17,1.114229613429195
2017-05-18,1.124730092622538
2017-05-19,1.1281438716664025
2017-05-22,1.1356236249219605
2017-05-23,1.1326725154182231
2017-05-24,1.138182149345987
2017-05-25,1.1526796880228112
2017-05-26,1.154961869459045
2017-05-30,1.1558086650360713
2017-05-31,1.1511034379418852
2017-06-01,1.156214472960162
2017-06-02,1.1647515489420297
2017-06-05,1.1627299478705602
2017-06-06,1.1540830812601504
2017-06-07,1.1595393522780373
2017-06-08,1.1574728846281208
2017-06-09,1.1395298195813888
2017-06-12,1.1321922156855573
2017-06-13,1.144181223923633
2017-06-14,1.1407420293873403
2017-06-15,1.1350592330920013
2017-06-16,1.1477845111350735
2017-06-19,1.1544676187691794
2017-06-20,1.1460820676989858
2017-06-21,1.1470380724075506
2017-06-22,1.1465509446739253
2017-06-23,1.1481340283269936
2017-06-26,1.145528011333115
2017-06-27,1.1323270585091922
2017-06-28,1.1414487177497497
2017-06-29,1.1281373286398073
2017-06-30,1.1274628906405595
2017-07-03,1.1216791687372456
2017-07-05,1.108478338260538
2017-07-06,1.0996012738877967
2017-07-07,1.1086743727829935
2017-07-10,1.1188039567324788
2017-07-11,1.1172408262857259
2017-07-12,1.1282702799101287
2017-07-13,1.1313778941460397
2017-07-14,1.1343827917348268
2017-07-17,1.140337579093703
2017-07-18,1.1499883830106568
2017-07-19,1.1524746860572963
2017-07-20,1.1509005695672228
2017-07-21,1.1495072120622198
2017-07-24,1.1560566186725656
2017-07-25,1.161874710302782
2017-07-26,1.1691095828341214
2017-07-27,1.1692444703778344
2017-07-28,1.1553957231878063
2017-07-31,1.1403522739163399
2017-08-01,1.1475661727262512
2017-08-02,1.1524225618021224
2017-08-03,1.145383182038888
2017-08-04,1.145760849354939
2017-08-07,1.149295782003477
2017-08-08,1.1471255746865847
2017-08-09,1.1436442220808385
2017-08-10,1.1202986583512997
2017-08-11,1.1278992890883675
2017-08-14,1.1425033999057823
2017-08-15,1.140962477412908
2017-08-16,1.1429090290909123
2017-08-17,1.1251096569089583
2017-08-18,1.1207750769113312
2017-08-21,1.1194587747987323
2017-08-22,1.1313648698743333
2017-08-23,1.1231400788051102
2017-08-24,1.118169018681691
2017-08-25,1.120797340009409
2017-08-28,1.1200388599887163
2017-08-29,1.122715906200418
2017-08-30,1.133315251013575
2017-08-31,1.1405003941264305
2017-09-01,1.139728410155329
2017-09-05,1.1332148042825727
2017-09-06,1.135557002450845
2017-09-07,1.1386463440366084
2017-09-08,1.1335059387158126
2017-09-11,1.141968660559455
2017-09-12,1.1474033235679704
2017-09-13,1.160161876895139
2017-09-14,1.1528168342849097
2017-09-15,1.151887372590299
2017-09-18,1.1453947490068623
2017-09-19,1.1387851836977276
2017-09-20,1.1404926528869588
2017-09-21,1.1321559197945639
2017-09-22,1.130387060396805
2017-09-25,1.1246000190821075
2017-09-26,1.1250234905106256
2017-09-27,1.1348202160619694
2017-09-28,1.139185921849915
2017-09-29,1.1436348307931605
2017-10-02,1.1439640698302924
2017-10-03,1.1413531513905173
2017-10-04,1.144285633386657
2017-10-05,1.154740959342019
2017-10-06,1.1593858497835043
2017-10-09,1.1570344474671708
2017-10-10,1.1568664505375466
2017-10-11,1.1607293386424677
2017-10-12,1.1635947738416503
2017-10-13,1.1673514986917501
2017-10-16,1.1709662464616397
2017-10-17,1.1723530752823172
2017-10-18,1.1671262725067035
2017-10-19,1.1595419766376704
2017-10-20,1.156937143435762
2017-10-23,1.147558130006476
2017-10-24,1.155084867124858
2017-10-25,1.1501036848749848
2017-10-26,1.1571662566898773
2017-10-27,1.2342335137324694
2017-10-30,1.2370919504402567
2017-10-31,1.2329322445215056
2017-11-01,1.2300175199725314
2017-11-02,1.2261574407365825
2017-11-03,1.2356024250713824
2017-11-06,1.2407933168981011
2017-11-07,1.2435915510868705
2017-11-08,1.251618174979099
2017-11-09,1.2500796391549367
2017-11-10,1.249089344185361
2017-11-13,1.251738690314174
2017-11-14,1.257052648794925
